hhidpn,hhidpn_padded,hhid,pn,year,wave,respondent_type,who_answered_raw,lb_rtype_raw,lb_eligible_raw,lb_completion_mode_raw,lb_record_present,source_who_answered_variable
200655010,200655010,200655,010,2012,11,1,1,4,1,1,1,NLB085
200655010,200655010,200655,010,2014,12,,,1,5,,1,OLB077
200655010,200655010,200655,010,2016,13,1,1,4,1,1,1,PLB077
200661020,200661020,200661,020,2006,8,,,1,5,,1,KLB051
200661020,200661020,200661,020,2008,9,1,1,4,1,1,1,LLB051
200661020,200661020,200661,020,2010,10,,,1,5,,1,MLB051
200661020,200661020,200661,020,2012,11,1,1,4,1,1,1,NLB085
200665020,200665020,200665,020,2006,8,1,1,4,1,1,1,KLB051
200665020,200665020,200665,020,2008,9,,,1,5,,1,LLB051
200665020,200665020,200665,020,2010,10,,,2,1,5,1,MLB051
200667010,200667010,200667,010,2006,8,1,1,3,1,1,1,KLB051
200667020,200667020,200667,020,2006,8,1,1,4,1,1,1,KLB051
200673020,200673020,200673,020,2006,8,1,1,4,1,1,1,KLB051
200673020,200673020,200673,020,2008,9,,,1,5,,1,LLB051
200673020,200673020,200673,020,2010,10,1,1,4,1,1,1,MLB051
200673020,200673020,200673,020,2012,11,,,1,5,,1,NLB085
200673020,200673020,200673,020,2014,12,1,1,4,1,1,1,OLB077
200673020,200673020,200673,020,2016,13,,,1,5,,1,PLB077
200678010,200678010,200678,010,2006,8,,,1,5,,1,KLB051
200679020,200679020,200679,020,2006,8,,,1,5,,1,KLB051
200679020,200679020,200679,020,2008,9,1,1,4,1,1,1,LLB051
200679020,200679020,200679,020,2010,10,,,1,5,,1,MLB051
200683010,200683010,200683,010,2006,8,,,1,5,,1,KLB051
200683010,200683010,200683,010,2008,9,,,4,1,5,1,LLB051
200683010,200683010,200683,010,2010,10,,,1,5,,1,MLB051
200683010,200683010,200683,010,2012,11,,,4,1,1,1,NLB085
200683010,200683010,200683,010,2014,12,,,1,5,,1,OLB077
200683010,200683010,200683,010,2016,13,2,2,4,1,1,1,PLB077
200683020,200683020,200683,020,2006,8,,,1,5,,1,KLB051
200683020,200683020,200683,020,2008,9,1,1,4,1,1,1,LLB051
200683020,200683020,200683,020,2010,10,,,1,5,,1,MLB051
200683020,200683020,200683,020,2012,11,1,1,4,1,1,1,NLB085
200683020,200683020,200683,020,2014,12,,,1,5,,1,OLB077
200683020,200683020,200683,020,2016,13,1,1,4,1,1,1,PLB077
200687010,200687010,200687,010,2006,8,1,1,4,1,1,1,KLB051
200687010,200687010,200687,010,2008,9,,,1,5,,1,LLB051
200687010,200687010,200687,010,2010,10,1,1,4,1,1,1,MLB051
200687010,200687010,200687,010,2012,11,,,1,5,,1,NLB085
200687020,200687020,200687,020,2006,8,1,1,4,1,1,1,KLB051
200687020,200687020,200687,020,2008,9,,,1,5,,1,LLB051
200688010,200688010,200688,010,2006,8,,,1,5,,1,KLB051
200688010,200688010,200688,010,2008,9,1,1,4,1,1,1,LLB051
200688010,200688010,200688,010,2010,10,,,1,5,,1,MLB051
200688010,200688010,200688,010,2012,11,,,3,1,5,1,NLB085
200688010,200688010,200688,010,2014,12,,,1,5,,1,OLB077
200688010,200688010,200688,010,2016,13,,,3,1,5,1,PLB077
200689010,200689010,200689,010,2006,8,,,1,5,,1,KLB051
200689010,200689010,200689,010,2008,9,,,2,1,5,1,LLB051
200691010,200691010,200691,010,2006,8,,,1,5,,1,KLB051
200691010,200691010,200691,010,2010,10,,,1,5,,1,MLB051
200691010,200691010,200691,010,2012,11,,,2,1,5,1,NLB085
200691020,200691020,200691,020,2006,8,,,1,5,,1,KLB051
200691020,200691020,200691,020,2010,10,,,1,5,,1,MLB051
200695010,200695010,200695,010,2006,8,1,1,4,1,1,1,KLB051
200695010,200695010,200695,010,2008,9,,,1,5,,1,LLB051
200695010,200695010,200695,010,2010,10,1,1,4,1,1,1,MLB051
200695010,200695010,200695,010,2012,11,,,1,5,,1,NLB085
200695020,200695020,200695,020,2006,8,2,2,3,1,4,1,KLB051
200695020,200695020,200695,020,2008,9,,,1,5,,1,LLB051
200695020,200695020,200695,020,2010,10,,,2,1,5,1,MLB051
200695020,200695020,200695,020,2012,11,,,1,5,,1,NLB085
200695020,200695020,200695,020,2014,12,1,1,2,1,1,1,OLB077
200696010,200696010,200696,010,2006,8,,,1,5,,1,KLB051
200709010,200709010,200709,010,2006,8,,,2,5,,1,KLB051
200709010,200709010,200709,010,2008,9,,,1,5,,1,LLB051
200727020,200727020,200727,020,2006,8,,,2,5,,1,KLB051
200734010,200734010,200734,010,2006,8,,,1,5,,1,KLB051
200734010,200734010,200734,010,2008,9,1,1,4,1,1,1,LLB051
200737010,200737010,200737,010,2006,8,,,1,5,,1,KLB051
200739020,200739020,200739,020,2006,8,,,1,5,,1,KLB051
200739020,200739020,200739,020,2008,9,,,4,1,5,1,LLB051
200739020,200739020,200739,020,2010,10,,,1,5,,1,MLB051
200740011,200740011,200740,011,2008,9,,,4,1,5,1,LLB051
200740011,200740011,200740,011,2010,10,,,1,5,,1,MLB051
200740011,200740011,200740,011,2012,11,,,4,1,5,1,NLB085
200740011,200740011,200740,011,2014,12,,,1,5,,1,OLB077
200740011,200740011,200740,011,2016,13,2,2,4,1,1,1,PLB077
200742010,200742010,200742,010,2006,8,,,1,5,,1,KLB051
200744010,200744010,200744,010,2008,9,,,4,1,5,1,LLB051
200744010,200744010,200744,010,2010,10,,,1,5,,1,MLB051
200744010,200744010,200744,010,2012,11,,,2,1,5,1,NLB085
200745010,200745010,200745,010,2008,9,,,2,1,5,1,LLB051
200746010,200746010,200746,010,2008,9,,,1,5,,1,LLB051
200749020,200749020,200749,020,2006,8,1,1,4,1,1,1,KLB051
200749020,200749020,200749,020,2008,9,,,1,5,,1,LLB051
200759020,200759020,200759,020,2006,8,,,2,5,,1,KLB051
200759020,200759020,200759,020,2008,9,,,1,5,,1,LLB051
200761010,200761010,200761,010,2006,8,,,1,5,,1,KLB051
200767010,200767010,200767,010,2006,8,1,1,4,1,1,1,KLB051
200767010,200767010,200767,010,2008,9,,,1,5,,1,LLB051
200767010,200767010,200767,010,2010,10,1,1,4,1,1,1,MLB051
200767010,200767010,200767,010,2012,11,,,1,5,,1,NLB085
200767010,200767010,200767,010,2014,12,1,1,4,1,1,1,OLB077
200767020,200767020,200767,020,2006,8,1,1,4,1,1,1,KLB051
200767020,200767020,200767,020,2008,9,,,1,5,,1,LLB051
200767020,200767020,200767,020,2010,10,1,1,4,1,1,1,MLB051
200767020,200767020,200767,020,2012,11,,,1,5,,1,NLB085
200767020,200767020,200767,020,2014,12,1,1,4,1,1,1,OLB077
200767020,200767020,200767,020,2016,13,1,1,1,5,1,1,PLB077
200769010,200769010,200769,010,2006,8,,,1,5,,1,KLB051
200769010,200769010,200769,010,2008,9,1,1,4,1,1,1,LLB051
200769020,200769020,200769,020,2006,8,,,1,5,,1,KLB051
200769020,200769020,200769,020,2008,9,1,1,4,1,1,1,LLB051
200769020,200769020,200769,020,2010,10,,,1,5,,1,MLB051
200769020,200769020,200769,020,2012,11,,,2,1,5,1,NLB085
200769020,200769020,200769,020,2014,12,,,1,5,,1,OLB077
200769020,200769020,200769,020,2016,13,,,2,1,5,1,PLB077
200775010,200775010,200775,010,2006,8,,,1,5,,1,KLB051
200775010,200775010,200775,010,2008,9,,,2,1,5,1,LLB051
200777010,200777010,200777,010,2006,8,,,1,5,,1,KLB051
200777010,200777010,200777,010,2008,9,1,1,4,1,1,1,LLB051
200777010,200777010,200777,010,2010,10,,,1,5,,1,MLB051
200777010,200777010,200777,010,2012,11,1,1,4,1,1,1,NLB085
200777010,200777010,200777,010,2014,12,,,1,5,,1,OLB077
200777010,200777010,200777,010,2016,13,,,4,1,5,1,PLB077
200777020,200777020,200777,020,2006,8,,,1,5,,1,KLB051
200777020,200777020,200777,020,2008,9,1,1,4,1,1,1,LLB051
200777020,200777020,200777,020,2010,10,,,1,5,,1,MLB051
200777020,200777020,200777,020,2012,11,2,2,4,1,1,1,NLB085
200777020,200777020,200777,020,2014,12,,,1,5,,1,OLB077
200777020,200777020,200777,020,2016,13,,,4,1,5,1,PLB077
200779020,200779020,200779,020,2006,8,,,1,5,,1,KLB051
200779020,200779020,200779,020,2008,9,2,2,4,1,1,1,LLB051
200783020,200783020,200783,020,2012,11,,,1,5,,1,NLB085
200783020,200783020,200783,020,2014,12,2,2,2,1,1,1,OLB077
200783020,200783020,200783,020,2016,13,,,1,5,,1,PLB077
200785010,200785010,200785,010,2006,8,1,1,4,1,1,1,KLB051
200785010,200785010,200785,010,2008,9,,,1,5,,1,LLB051
200785010,200785010,200785,010,2010,10,1,1,4,1,1,1,MLB051
200785010,200785010,200785,010,2012,11,,,1,5,,1,NLB085
200785010,200785010,200785,010,2014,12,1,1,4,1,1,1,OLB077
200785010,200785010,200785,010,2016,13,,,1,5,,1,PLB077
200785020,200785020,200785,020,2006,8,1,1,4,1,1,1,KLB051
200787020,200787020,200787,020,2006,8,1,1,4,1,1,1,KLB051
200787020,200787020,200787,020,2008,9,,,1,5,,1,LLB051
200787020,200787020,200787,020,2010,10,1,1,4,1,1,1,MLB051
200787020,200787020,200787,020,2012,11,,,1,5,,1,NLB085
200787020,200787020,200787,020,2014,12,1,1,4,1,1,1,OLB077
200787020,200787020,200787,020,2016,13,,,1,5,,1,PLB077
200789020,200789020,200789,020,2006,8,1,1,4,1,1,1,KLB051
200789020,200789020,200789,020,2008,9,,,1,5,,1,LLB051
200789020,200789020,200789,020,2010,10,1,1,4,1,1,1,MLB051
200791010,200791010,200791,010,2010,10,,,1,5,,1,MLB051
200792010,200792010,200792,010,2006,8,,,2,5,,1,KLB051
200792010,200792010,200792,010,2008,9,,,1,5,,1,LLB051
200794020,200794020,200794,020,2006,8,1,1,4,1,2,1,KLB051
200794020,200794020,200794,020,2008,9,,,1,5,,1,LLB051
200794020,200794020,200794,020,2010,10,2,2,4,1,1,1,MLB051
200794020,200794020,200794,020,2012,11,,,1,5,,1,NLB085
200794020,200794020,200794,020,2014,12,1,1,4,1,1,1,OLB077
200794020,200794020,200794,020,2016,13,,,1,5,,1,PLB077
200799010,200799010,200799,010,2006,8,,,1,5,,1,KLB051
200799010,200799010,200799,010,2008,9,2,2,4,1,1,1,LLB051
200799020,200799020,200799,020,2006,8,,,1,5,,1,KLB051
200799020,200799020,200799,020,2008,9,1,1,4,1,1,1,LLB051
200799020,200799020,200799,020,2010,10,,,1,5,,1,MLB051
200799020,200799020,200799,020,2012,11,1,1,4,1,1,1,NLB085
200799020,200799020,200799,020,2014,12,,,1,5,,1,OLB077
200799020,200799020,200799,020,2016,13,1,1,4,1,1,1,PLB077
200802010,200802010,200802,010,2006,8,,,1,5,,1,KLB051
200804010,200804010,200804,010,2006,8,1,1,4,1,1,1,KLB051
200804010,200804010,200804,010,2008,9,,,1,5,,1,LLB051
200804020,200804020,200804,020,2006,8,1,1,4,1,1,1,KLB051
200804020,200804020,200804,020,2008,9,,,1,5,,1,LLB051
200806010,200806010,200806,010,2006,8,,,1,5,,1,KLB051
200806010,200806010,200806,010,2008,9,1,1,4,1,1,1,LLB051
200806020,200806020,200806,020,2006,8,,,1,5,,1,KLB051
200806020,200806020,200806,020,2008,9,1,1,4,1,1,1,LLB051
200811010,200811010,200811,010,2006,8,,,1,5,,1,KLB051
200811010,200811010,200811,010,2008,9,,,2,1,5,1,LLB051
200811010,200811010,200811,010,2010,10,,,1,5,,1,MLB051
200811010,200811010,200811,010,2012,11,,,2,1,5,1,NLB085
200811010,200811010,200811,010,2014,12,,,1,5,,1,OLB077
200821010,200821010,200821,010,2006,8,,,4,1,5,1,KLB051
200821010,200821010,200821,010,2008,9,,,1,5,,1,LLB051
200821010,200821010,200821,010,2010,10,1,1,4,1,1,1,MLB051
200821010,200821010,200821,010,2012,11,,,1,5,,1,NLB085
200823010,200823010,200823,010,2006,8,,,1,5,,1,KLB051
200823010,200823010,200823,010,2008,9,,,2,1,5,1,LLB051
200823020,200823020,200823,020,2006,8,,,1,5,,1,KLB051
200823020,200823020,200823,020,2008,9,1,1,4,1,1,1,LLB051
200823020,200823020,200823,020,2010,10,,,1,5,,1,MLB051
200823020,200823020,200823,020,2012,11,1,1,4,1,1,1,NLB085
200823020,200823020,200823,020,2014,12,,,1,5,,1,OLB077
200825010,200825010,200825,010,2006,8,,,4,1,5,1,KLB051
200827020,200827020,200827,020,2006,8,,,1,5,,1,KLB051
200827020,200827020,200827,020,2008,9,1,1,4,1,1,1,LLB051
200827020,200827020,200827,020,2010,10,,,1,5,,1,MLB051
200828010,200828010,200828,010,2006,8,,,1,5,,1,KLB051
200828010,200828010,200828,010,2008,9,1,1,4,1,1,1,LLB051
200828010,200828010,200828,010,2010,10,,,1,5,,1,MLB051
200828010,200828010,200828,010,2012,11,,,3,1,5,1,NLB085
200828010,200828010,200828,010,2014,12,,,1,5,,1,OLB077
200828010,200828010,200828,010,2016,13,,,2,1,5,1,PLB077
200832020,200832020,200832,020,2006,8,1,1,4,1,1,1,KLB051
200832020,200832020,200832,020,2008,9,,,1,5,,1,LLB051
200832020,200832020,200832,020,2010,10,1,1,4,1,1,1,MLB051
200832020,200832020,200832,020,2012,11,,,1,5,,1,NLB085
200834020,200834020,200834,020,2008,9,1,1,2,1,1,1,LLB051
200834020,200834020,200834,020,2010,10,,,1,5,,1,MLB051
200834020,200834020,200834,020,2012,11,1,1,4,1,1,1,NLB085
200834020,200834020,200834,020,2014,12,,,1,5,,1,OLB077
200840010,200840010,200840,010,2006,8,,,1,5,,1,KLB051
200841010,200841010,200841,010,2006,8,,,1,5,,1,KLB051
200841010,200841010,200841,010,2008,9,,,4,1,5,1,LLB051
200846010,200846010,200846,010,2008,9,,,2,1,5,1,LLB051
200848010,200848010,200848,010,2006,8,,,1,5,,1,KLB051
200848010,200848010,200848,010,2008,9,,,3,1,5,1,LLB051
200848010,200848010,200848,010,2010,10,,,1,5,,1,MLB051
200852010,200852010,200852,010,2006,8,1,1,4,1,1,1,KLB051
200852010,200852010,200852,010,2008,9,,,1,5,,1,LLB051
200852010,200852010,200852,010,2010,10,,,4,1,1,1,MLB051
200852010,200852010,200852,010,2012,11,,,1,5,,1,NLB085
200852010,200852010,200852,010,2014,12,,,2,1,5,1,OLB077
200852010,200852010,200852,010,2016,13,,,1,5,,1,PLB077
200857010,200857010,200857,010,2006,8,,,1,5,,1,KLB051
200858010,200858010,200858,010,2006,8,,,1,5,,1,KLB051
200859010,200859010,200859,010,2006,8,1,1,4,1,1,1,KLB051
200859010,200859010,200859,010,2008,9,,,1,5,,1,LLB051
200859010,200859010,200859,010,2010,10,1,1,4,1,1,1,MLB051
200859010,200859010,200859,010,2012,11,,,1,5,,1,NLB085
200859010,200859010,200859,010,2014,12,,,4,1,5,1,OLB077
200861020,200861020,200861,020,2006,8,,,4,1,5,1,KLB051
200861020,200861020,200861,020,2008,9,,,1,5,,1,LLB051
200870010,200870010,200870,010,2006,8,1,1,4,1,1,1,KLB051
200870010,200870010,200870,010,2008,9,,,1,5,,1,LLB051
200870010,200870010,200870,010,2010,10,2,2,4,1,1,1,MLB051
200870010,200870010,200870,010,2012,11,,,1,5,,1,NLB085
200872010,200872010,200872,010,2006,8,,,1,5,,1,KLB051
200877020,200877020,200877,020,2006,8,1,1,4,1,1,1,KLB051
200877020,200877020,200877,020,2008,9,,,1,5,,1,LLB051
200877020,200877020,200877,020,2010,10,1,1,2,1,1,1,MLB051
200877020,200877020,200877,020,2012,11,,,1,5,,1,NLB085
200877020,200877020,200877,020,2014,12,,,4,1,1,1,OLB077
200880020,200880020,200880,020,2006,8,1,1,4,1,1,1,KLB051
200885020,200885020,200885,020,2006,8,1,1,4,1,1,1,KLB051
200885020,200885020,200885,020,2008,9,,,1,5,,1,LLB051
200885020,200885020,200885,020,2010,10,,,4,1,5,1,MLB051
200885020,200885020,200885,020,2012,11,,,1,5,,1,NLB085
200890010,200890010,200890,010,2006,8,,,1,5,,1,KLB051
200890010,200890010,200890,010,2008,9,,,3,1,5,1,LLB051
200890010,200890010,200890,010,2010,10,,,1,5,,1,MLB051
200890010,200890010,200890,010,2012,11,,,3,1,5,1,NLB085
200890010,200890010,200890,010,2014,12,,,1,5,,1,OLB077
200891010,200891010,200891,010,2006,8,,,1,5,,1,KLB051
200891010,200891010,200891,010,2008,9,2,2,4,1,1,1,LLB051
200893010,200893010,200893,010,2006,8,,,1,5,,1,KLB051
200893010,200893010,200893,010,2008,9,1,1,4,1,1,1,LLB051
200893010,200893010,200893,010,2010,10,,,1,5,,1,MLB051
200914021,200914021,200914,021,2006,8,,,1,5,,1,KLB051
200914021,200914021,200914,021,2008,9,,,4,1,5,1,LLB051
200914021,200914021,200914,021,2010,10,,,1,5,,1,MLB051
200914021,200914021,200914,021,2012,11,1,1,4,1,1,1,NLB085
200914021,200914021,200914,021,2014,12,,,1,5,,1,OLB077
200914021,200914021,200914,021,2016,13,,,4,1,5,1,PLB077
200918020,200918020,200918,020,2006,8,,,1,5,,1,KLB051
200918020,200918020,200918,020,2008,9,2,2,2,1,1,1,LLB051
200918020,200918020,200918,020,2010,10,,,1,5,,1,MLB051
200918020,200918020,200918,020,2012,11,,,2,1,1,1,NLB085
200920020,200920020,200920,020,2006,8,1,1,4,1,1,1,KLB051
200920020,200920020,200920,020,2008,9,,,1,5,,1,LLB051
200920020,200920020,200920,020,2010,10,2,2,4,1,1,1,MLB051
200920020,200920020,200920,020,2012,11,,,1,5,,1,NLB085
200920020,200920020,200920,020,2014,12,2,2,4,1,1,1,OLB077
200920020,200920020,200920,020,2016,13,,,1,5,,1,PLB077
200922011,200922011,200922,011,2006,8,,,2,5,,1,KLB051
200922011,200922011,200922,011,2008,9,,,1,5,,1,LLB051
200924010,200924010,200924,010,2006,8,,,1,5,,1,KLB051
200929010,200929010,200929,010,2006,8,,,1,5,,1,KLB051
200930010,200930010,200930,010,2006,8,,,1,5,,1,KLB051
200931010,200931010,200931,010,2006,8,,,4,1,5,1,KLB051
200931010,200931010,200931,010,2008,9,,,1,5,,1,LLB051
200931010,200931010,200931,010,2010,10,2,2,4,1,1,1,MLB051
200931010,200931010,200931,010,2012,11,,,1,5,,1,NLB085
200934020,200934020,200934,020,2006,8,,,1,5,,1,KLB051
200934020,200934020,200934,020,2008,9,2,2,4,1,1,1,LLB051
200934020,200934020,200934,020,2010,10,,,1,5,,1,MLB051
200934020,200934020,200934,020,2012,11,,,2,1,5,1,NLB085
200934020,200934020,200934,020,2014,12,,,1,5,,1,OLB077
200938010,200938010,200938,010,2006,8,,,2,5,,1,KLB051
200938010,200938010,200938,010,2008,9,,,1,5,,1,LLB051
200938010,200938010,200938,010,2010,10,1,1,2,1,1,1,MLB051
200942010,200942010,200942,010,2006,8,1,1,4,1,1,1,KLB051
200942010,200942010,200942,010,2008,9,,,1,5,,1,LLB051
200942010,200942010,200942,010,2010,10,1,1,4,1,1,1,MLB051
200942010,200942010,200942,010,2012,11,,,1,5,,1,NLB085
200942010,200942010,200942,010,2014,12,1,1,4,1,1,1,OLB077
200942020,200942020,200942,020,2006,8,,,3,1,5,1,KLB051
200947010,200947010,200947,010,2006,8,1,1,4,1,1,1,KLB051
200947020,200947020,200947,020,2006,8,1,1,4,1,1,1,KLB051
200947020,200947020,200947,020,2008,9,,,1,5,,1,LLB051
200947020,200947020,200947,020,2010,10,1,1,4,1,1,1,MLB051
200947020,200947020,200947,020,2012,11,,,1,5,,1,NLB085
200948010,200948010,200948,010,2006,8,,,1,5,,1,KLB051
200948010,200948010,200948,010,2008,9,1,1,4,1,1,1,LLB051
200948010,200948010,200948,010,2010,10,,,1,5,,1,MLB051
200948010,200948010,200948,010,2012,11,1,1,4,1,1,1,NLB085
200948010,200948010,200948,010,2014,12,,,1,5,,1,OLB077
200950010,200950010,200950,010,2006,8,,,1,5,,1,KLB051
200956010,200956010,200956,010,2006,8,,,1,5,,1,KLB051
200956020,200956020,200956,020,2006,8,,,1,5,,1,KLB051
200956020,200956020,200956,020,2008,9,1,1,4,1,1,1,LLB051
200956020,200956020,200956,020,2010,10,,,1,5,,1,MLB051
200956020,200956020,200956,020,2012,11,2,2,2,1,1,1,NLB085
200956020,200956020,200956,020,2014,12,,,1,5,,1,OLB077
200957010,200957010,200957,010,2006,8,1,1,4,1,1,1,KLB051
200962010,200962010,200962,010,2006,8,,,1,5,,1,KLB051
200962010,200962010,200962,010,2008,9,1,1,4,1,1,1,LLB051
200963010,200963010,200963,010,2006,8,,,1,5,,1,KLB051
200963010,200963010,200963,010,2008,9,1,1,2,1,1,1,LLB051
200963010,200963010,200963,010,2010,10,,,1,5,,1,MLB051
200964010,200964010,200964,010,2006,8,,,1,5,,1,KLB051
200964010,200964010,200964,010,2008,9,1,1,4,1,1,1,LLB051
200964010,200964010,200964,010,2010,10,,,1,5,,1,MLB051
200967010,200967010,200967,010,2006,8,,,1,5,,1,KLB051
200967010,200967010,200967,010,2008,9,2,2,3,1,1,1,LLB051
200968010,200968010,200968,010,2008,9,1,1,4,1,1,1,LLB051
200968010,200968010,200968,010,2010,10,,,1,5,,1,MLB051
200968010,200968010,200968,010,2012,11,,,4,1,5,1,NLB085
200970020,200970020,200970,020,2006,8,,,1,5,,1,KLB051
200970020,200970020,200970,020,2008,9,2,2,2,1,1,1,LLB051
200972020,200972020,200972,020,2006,8,,,1,5,,1,KLB051
200972020,200972020,200972,020,2008,9,,,4,1,5,1,LLB051
200974010,200974010,200974,010,2006,8,1,1,4,1,1,1,KLB051
200974010,200974010,200974,010,2008,9,,,1,5,,1,LLB051
200974010,200974010,200974,010,2010,10,1,1,4,1,1,1,MLB051
200974010,200974010,200974,010,2012,11,,,1,5,,1,NLB085
200974020,200974020,200974,020,2006,8,1,1,4,1,1,1,KLB051
200974020,200974020,200974,020,2008,9,,,1,5,,1,LLB051
200974020,200974020,200974,020,2010,10,,,2,1,5,1,MLB051
200983010,200983010,200983,010,2006,8,1,1,4,1,1,1,KLB051
200983010,200983010,200983,010,2008,9,,,1,5,,1,LLB051
200983010,200983010,200983,010,2010,10,2,2,4,1,1,1,MLB051
200983020,200983020,200983,020,2006,8,1,1,4,1,1,1,KLB051
200983020,200983020,200983,020,2008,9,,,1,5,,1,LLB051
200983020,200983020,200983,020,2010,10,2,2,4,1,1,1,MLB051
200983020,200983020,200983,020,2012,11,,,1,5,,1,NLB085
200985010,200985010,200985,010,2006,8,,,4,1,1,1,KLB051
200985010,200985010,200985,010,2008,9,,,1,5,,1,LLB051
200987010,200987010,200987,010,2006,8,,,2,5,,1,KLB051
200987010,200987010,200987,010,2008,9,,,1,5,,1,LLB051
200989020,200989020,200989,020,2006,8,1,1,4,1,1,1,KLB051
200989020,200989020,200989,020,2008,9,,,1,5,,1,LLB051
200991010,200991010,200991,010,2006,8,,,1,5,,1,KLB051
200994010,200994010,200994,010,2008,9,,,1,5,,1,LLB051
200994010,200994010,200994,010,2010,10,,,2,1,5,1,MLB051
200995010,200995010,200995,010,2006,8,,,3,1,5,1,KLB051
200998020,200998020,200998,020,2006,8,,,3,1,5,1,KLB051
201000010,201000010,201000,010,2006,8,1,1,4,1,1,1,KLB051
201000010,201000010,201000,010,2008,9,,,1,5,,1,LLB051
201000010,201000010,201000,010,2010,10,2,2,4,1,1,1,MLB051
201000010,201000010,201000,010,2012,11,,,1,5,,1,NLB085
201000010,201000010,201000,010,2014,12,1,1,4,1,1,1,OLB077
201000010,201000010,201000,010,2016,13,,,1,5,,1,PLB077
201000020,201000020,201000,020,2006,8,1,1,4,1,1,1,KLB051
201000020,201000020,201000,020,2008,9,,,1,5,,1,LLB051
201000020,201000020,201000,020,2010,10,1,1,4,1,1,1,MLB051
201000020,201000020,201000,020,2012,11,,,1,5,,1,NLB085
201000020,201000020,201000,020,2014,12,1,1,4,1,1,1,OLB077
201000020,201000020,201000,020,2016,13,,,1,5,,1,PLB077
201004010,201004010,201004,010,2006,8,,,1,5,,1,KLB051
201004010,201004010,201004,010,2008,9,1,1,4,1,1,1,LLB051
201004010,201004010,201004,010,2010,10,,,1,5,,1,MLB051
201004010,201004010,201004,010,2012,11,2,2,3,1,1,1,NLB085
201004020,201004020,201004,020,2006,8,,,1,5,,1,KLB051
201004020,201004020,201004,020,2008,9,2,2,4,1,1,1,LLB051
201004020,201004020,201004,020,2010,10,,,1,5,,1,MLB051
201007020,201007020,201007,020,2006,8,,,1,5,,1,KLB051
201007020,201007020,201007,020,2008,9,2,2,4,1,1,1,LLB051
201007020,201007020,201007,020,2010,10,,,1,5,,1,MLB051
201007020,201007020,201007,020,2012,11,2,2,2,1,1,1,NLB085
201007020,201007020,201007,020,2014,12,,,1,5,,1,OLB077
201010010,201010010,201010,010,2006,8,,,2,5,,1,KLB051
201012010,201012010,201012,010,2008,9,,,1,5,,1,LLB051
201012010,201012010,201012,010,2010,10,,,2,1,5,1,MLB051
201014020,201014020,201014,020,2006,8,1,1,4,1,2,1,KLB051
201014020,201014020,201014,020,2008,9,,,1,5,,1,LLB051
