hhidpn_key,wave,year,children_has_group_raw,children_inperson_raw,children_inperson_freqscore,children_phone_raw,children_phone_freqscore,children_written_email_raw,children_written_email_freqscore,other_relatives_has_group_raw,other_relatives_inperson_raw,other_relatives_inperson_freqscore,other_relatives_phone_raw,other_relatives_phone_freqscore,other_relatives_written_email_raw,other_relatives_written_email_freqscore,friends_has_group_raw,friends_inperson_raw,friends_inperson_freqscore,friends_phone_raw,friends_phone_freqscore,friends_written_email_raw,friends_written_email_freqscore
202813010,10,2010,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
202821010,10,2010,,,,,,,,,,,,,,,,,,,,,
202823020,10,2010,,,,,,,,,,,,,,,,,,,,,
202830020,10,2010,5.0,,,,,,,1.0,6.0,0.0,4.0,2.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
202838020,10,2010,,,,,,,,,,,,,,,,,,,,,
202844010,10,2010,,,,,,,,,,,,,,,,,,,,,
202855010,10,2010,,,,,,,,,,,,,,,,,,,,,
202873010,10,2010,,,,,,,,,,,,,,,,,,,,,
202874010,10,2010,,,,,,,,,,,,,,,,,,,,,
202884020,10,2010,,,,,,,,,,,,,,,,,,,,,
202898010,10,2010,,,,,,,,,,,,,,,,,,,,,
202898020,10,2010,,,,,,,,,,,,,,,,,,,,,
202904020,10,2010,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
202907010,10,2010,,,,,,,,,,,,,,,,,,,,,
202907020,10,2010,1.0,5.0,1.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,6.0,0.0,1.0,5.0,5.0,1.0
202908010,10,2010,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
202919020,10,2010,,,,,,,,,,,,,,,,,,,,,
202928010,10,2010,,,,,,,,,,,,,,,,,,,,,
202928011,10,2010,,,,,,,,,,,,,,,,,,,,,
202933010,10,2010,,,,,,,,,,,,,,,,,,,,,
202934010,10,2010,5.0,,,,,,,1.0,3.0,3.0,2.0,4.0,,,1.0,2.0,4.0,1.0,5.0,,
202936010,10,2010,,,,,,,,,,,,,,,,,,,,,
202936020,10,2010,,,,,,,,,,,,,,,,,,,,,
202939010,10,2010,,,,,,,,,,,,,,,,,,,,,
202941010,10,2010,1.0,2.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,6.0,0.0
202943020,10,2010,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0
202945020,10,2010,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,,,2.0,4.0,,,1.0,6.0,0.0,5.0,1.0,6.0,0.0
202955010,10,2010,,,,,,,,,,,,,,,,,,,,,
202955020,10,2010,,,,,,,,,,,,,,,,,,,,,
202960010,10,2010,,,,,,,,,,,,,,,,,,,,,
202968010,10,2010,5.0,,,,,,,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
202970010,10,2010,,,,,,,,,,,,,,,,,,,,,
202973010,10,2010,,,,,,,,,,,,,,,,,,,,,
202973020,10,2010,,,,,,,,,,,,,,,,,,,,,
202977010,10,2010,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,4.0,2.0
202983010,10,2010,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
202985010,10,2010,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,,,2.0,4.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0
202989010,10,2010,,,,,,,,,,,,,,,,,,,,,
202999020,10,2010,,,,,,,,,,,,,,,,,,,,,
203014010,10,2010,1.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0
203014020,10,2010,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0
203017020,10,2010,,,,,,,,,,,,,,,,,,,,,
203022010,10,2010,,,,,,,,,,,,,,,,,,,,,
203028011,10,2010,,,,,,,,,,,,,,,,,,,,,
203031020,10,2010,,,,,,,,,,,,,,,,,,,,,
203036010,10,2010,,,,,,,,,,,,,,,,,,,,,
203038012,10,2010,,,,,,,,,,,,,,,,,,,,,
203044010,10,2010,,,,,,,,,,,,,,,,,,,,,
203047020,10,2010,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
203067020,10,2010,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0
203069020,10,2010,,,,,,,,,,,,,,,,,,,,,
203076010,10,2010,,,,,,,,,,,,,,,,,,,,,
203080010,10,2010,,,,,,,,,,,,,,,,,,,,,
203080020,10,2010,1.0,1.0,5.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,5.0,3.0,3.0,6.0,0.0
203086010,10,2010,,,,,,,,,,,,,,,,,,,,,
203096020,10,2010,1.0,,,1.0,5.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,,,,
203102010,10,2010,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,4.0,2.0,,3.0,3.0,4.0,2.0,6.0,0.0
203105010,10,2010,,,,,,,,,,,,,,,,,,,,,
203108010,10,2010,,,,,,,,,,,,,,,,,,,,,
203115020,10,2010,1.0,3.0,3.0,3.0,3.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
203117020,10,2010,1.0,,,1.0,5.0,6.0,0.0,1.0,,,,,,,1.0,3.0,3.0,2.0,4.0,6.0,0.0
203128020,10,2010,,,,,,,,,,,,,,,,,,,,,
203133020,10,2010,1.0,3.0,3.0,3.0,3.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0
203135010,10,2010,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
203139020,10,2010,,,,,,,,,,,,,,,,,,,,,
203140010,10,2010,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
203141010,10,2010,,,,,,,,,,,,,,,,,,,,,
203156010,10,2010,1.0,1.0,5.0,1.0,5.0,4.0,2.0,5.0,,0.0,,0.0,,0.0,1.0,2.0,4.0,5.0,1.0,5.0,1.0
203157010,10,2010,,,,,,,,,,,,,,,,,,,,,
203168020,10,2010,,,,,,,,,,,,,,,,,,,,,
203170020,10,2010,,,,,,,,,,,,,,,,,,,,,
203173010,10,2010,,,,,,,,,,,,,,,,,,,,,
203173020,10,2010,,,,,,,,,,,,,,,,,,,,,
203178010,10,2010,,,,,,,,,,,,,,,,,,,,,
203188021,10,2010,,,,,,,,,,,,,,,,,,,,,
203195010,10,2010,,,,,,,,,,,,,,,,,,,,,
203201020,10,2010,1.0,2.0,4.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
203205010,10,2010,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,,5.0,1.0,4.0,2.0,6.0,0.0
203205020,10,2010,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
203209010,10,2010,,,,,,,,,,,,,,,,,,,,,
203209020,10,2010,,,,,,,,,,,,,,,,,,,,,
203215010,10,2010,,,,,,,,,,,,,,,,,,,,,
203222020,10,2010,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0
203223010,10,2010,,,,,,,,,,,,,,,,,,,,,
203230010,10,2010,,,,,,,,,,,,,,,,,,,,,
203234020,10,2010,,,,,,,,,,,,,,,,,,,,,
203241010,10,2010,,,,,,,,,,,,,,,,,,,,,
203245010,10,2010,,,,,,,,,,,,,,,,,,,,,
203246010,10,2010,,,,,,,,,,,,,,,,,,,,,
203247010,10,2010,,,,,,,,,,,,,,,,,,,,,
203262020,10,2010,,,,,,,,,,,,,,,,,,,,,
203267020,10,2010,,,,,,,,,,,,,,,,,,,,,
203269010,10,2010,,,,,,,,,,,,,,,,,,,,,
203273010,10,2010,1.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,,,,,4.0,2.0
203273020,10,2010,1.0,5.0,1.0,4.0,2.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,,,6.0,0.0
203275010,10,2010,1.0,2.0,4.0,2.0,4.0,,,1.0,2.0,4.0,3.0,3.0,,,1.0,5.0,1.0,5.0,1.0,,
203275020,10,2010,1.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0
203277010,10,2010,,,,,,,,,,,,,,,,,,,,,
203281020,10,2010,1.0,5.0,1.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,6.0,0.0,2.0,4.0,6.0,0.0
203281021,10,2010,1.0,6.0,0.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,1.0,5.0,6.0,0.0
203295010,10,2010,,,,,,,,,,,,,,,,,,,,,
203295020,10,2010,,,,,,,,,,,,,,,,,,,,,
203297020,10,2010,,,,,,,,,,,,,,,,,,,,,
203303010,10,2010,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
203309020,10,2010,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,6.0,0.0,4.0,2.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0
203311020,10,2010,,,,,,,,,,,,,,,,,,,,,
203313010,10,2010,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,1.0,5.0,,,1.0,,,,,,
203322010,10,2010,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,3.0,3.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0
203327010,10,2010,,,,,,,,,,,,,,,,,,,,,
203345010,10,2010,,,,,,,,,,,,,,,,,,,,,
203345020,10,2010,,,,,,,,,,,,,,,,,,,,,
203347010,10,2010,,,,,,,,,,,,,,,,,,,,,
203368010,10,2010,,,,1.0,5.0,,,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,,,1.0,5.0,,
203379010,10,2010,,,,,,,,,,,,,,,,,,,,,
203382010,10,2010,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
203382020,10,2010,1.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,2.0
203383010,10,2010,1.0,1.0,5.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,,,2.0,4.0,5.0,1.0
203385010,10,2010,,,,,,,,,,,,,,,,,,,,,
203389010,10,2010,1.0,5.0,1.0,5.0,1.0,6.0,0.0,1.0,5.0,1.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,6.0,0.0,6.0,0.0
203389020,10,2010,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
203392010,10,2010,1.0,1.0,5.0,1.0,5.0,,,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
203396010,10,2010,,2.0,4.0,1.0,5.0,3.0,3.0,1.0,4.0,2.0,5.0,1.0,6.0,0.0,1.0,,,,,,
203396020,10,2010,1.0,5.0,1.0,3.0,3.0,6.0,0.0,1.0,5.0,1.0,3.0,3.0,6.0,0.0,,,,,,,
203400010,10,2010,,,,,,,,,,,,,,,,,,,,,
203402010,10,2010,,,,,,,,,,,,,,,,,,,,,
203402020,10,2010,,,,,,,,,,,,,,,,,,,,,
203404010,10,2010,,,,,,,,,,,,,,,,,,,,,
203404020,10,2010,,,,,,,,,,,,,,,,,,,,,
203406020,10,2010,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
203413020,10,2010,,,,,,,,,,,,,,,,,,,,,
203414010,10,2010,,,,,,,,,,,,,,,,,,,,,
203416010,10,2010,1.0,2.0,4.0,1.0,5.0,,,1.0,5.0,1.0,4.0,2.0,5.0,1.0,1.0,3.0,3.0,4.0,2.0,6.0,0.0
203416020,10,2010,1.0,,,1.0,5.0,,,1.0,1.0,5.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
203422010,10,2010,,,,,,,,,,,,,,,,,,,,,
203433020,10,2010,,,,,,,,,,,,,,,,,,,,,
203438010,10,2010,,,,,,,,,,,,,,,,,,,,,
203444020,10,2010,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0
203449010,10,2010,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,6.0,0.0,6.0,0.0
203449020,10,2010,,,,,,,,,,,,,,,1.0,3.0,3.0,2.0,4.0,,
203451010,10,2010,,,,,,,,,,,,,,,,,,,,,
203457010,10,2010,,,,,,,,,,,,,,,,,,,,,
203459020,10,2010,,,,,,,,,,,,,,,,,,,,,
203465010,10,2010,1.0,1.0,5.0,5.0,1.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,6.0,0.0
203469010,10,2010,1.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0
203476010,10,2010,,,,,,,,,,,,,,,,,,,,,
203481020,10,2010,,,,,,,,,,,,,,,,,,,,,
203494020,10,2010,,,,,,,,,,,,,,,,,,,,,
203503020,10,2010,,,,,,,,,,,,,,,,,,,,,
203509020,10,2010,1.0,3.0,3.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
203519010,10,2010,,,,,,,,,,,,,,,,,,,,,
203520010,10,2010,,,,,,,,,,,,,,,,,,,,,
203527010,10,2010,,,,,,,,,,,,,,,,,,,,,
203527011,10,2010,,,,,,,,,,,,,,,,,,,,,
203528020,10,2010,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,6.0,0.0,3.0,3.0,3.0,3.0
203530020,10,2010,,,,,,,,,,,,,,,,,,,,,
203534020,10,2010,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0
203536010,10,2010,,,,,,,,,,,,,,,,,,,,,
203558010,10,2010,1.0,1.0,5.0,6.0,0.0,6.0,0.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,4.0,6.0,0.0
203568020,10,2010,,,,,,,,,,,,,,,,,,,,,
203605020,10,2010,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
203616010,10,2010,1.0,6.0,0.0,4.0,2.0,4.0,2.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,,4.0,2.0,3.0,3.0,3.0,3.0
203622020,10,2010,,,,,,,,,,,,,,,,,,,,,
203627010,10,2010,,,,,,,,,,,,,,,,,,,,,
203632010,10,2010,,,,,,,,,,,,,,,,,,,,,
203637010,10,2010,,,,,,,,,,,,,,,,,,,,,
203638010,10,2010,,,,,,,,,,,,,,,,,,,,,
203644020,10,2010,,,,,,,,,,,,,,,,,,,,,
203656010,10,2010,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,,,2.0,4.0,6.0,0.0
203668010,10,2010,,,,,,,,,,,,,,,,,,,,,
203669010,10,2010,,,,,,,,,,,,,,,,,,,,,
203677020,10,2010,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,2.0,4.0,,,,3.0,3.0,2.0,4.0,6.0,0.0
203684010,10,2010,,,,,,,,,,,,,,,,,,,,,
203692020,10,2010,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,1.0,5.0,6.0,0.0
203695020,10,2010,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
203699010,10,2010,,,,,,,,,,,,,,,,,,,,,
203700010,10,2010,,,,,,,,,,,,,,,,,,,,,
203722010,10,2010,1.0,2.0,4.0,1.0,5.0,,,5.0,,0.0,,0.0,,0.0,5.0,,0.0,,0.0,,0.0
203723010,10,2010,1.0,,,,,,,1.0,6.0,0.0,6.0,0.0,5.0,1.0,1.0,6.0,0.0,5.0,1.0,5.0,1.0
203728010,10,2010,,,,,,,,,,,,,,,,,,,,,
203731020,10,2010,,,,,,,,,,,,,,,,,,,,,
203740010,10,2010,,,,,,,,,,,,,,,,,,,,,
203740020,10,2010,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0
203752010,10,2010,,,,,,,,,,,,,,,,,,,,,
203771020,10,2010,,,,,,,,,,,,,,,,,,,,,
203773020,10,2010,,,,,,,,,,,,,,,,,,,,,
203781020,10,2010,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,3.0,3.0,4.0,2.0,6.0,0.0
203788021,10,2010,,,,,,,,,,,,,,,,,,,,,
203795010,10,2010,,,,,,,,,,,,,,,,,,,,,
203811020,10,2010,,,,,,,,,,,,,,,,,,,,,
203819020,10,2010,,,,,,,,,,,,,,,,,,,,,
203832010,10,2010,,,,,,,,,,,,,,,,,,,,,
203857020,10,2010,,,,,,,,,,,,,,,,,,,,,
203858010,10,2010,,,,,,,,,,,,,,,,,,,,,
203863020,10,2010,,,,,,,,,,,,,,,,,,,,,
203864020,10,2010,,,,,,,,,,,,,,,,,,,,,
203865010,10,2010,,,,,,,,,,,,,,,,,,,,,
203872020,10,2010,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,5.0,1.0,6.0,0.0
203877010,10,2010,,,,,,,,,,,,,,,,,,,,,
203879010,10,2010,1.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,5.0
203879020,10,2010,1.0,2.0,4.0,1.0,5.0,1.0,5.0,5.0,,0.0,,0.0,,0.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
203881020,10,2010,1.0,,,,,,,5.0,,0.0,,0.0,,0.0,1.0,4.0,2.0,,,,
203894010,10,2010,1.0,5.0,1.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
203898020,10,2010,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,,,,,,,1.0,,,2.0,4.0,,
203900020,10,2010,,,,,,,,,,,,,,,,,,,,,
203908010,10,2010,,,,,,,,,,,,,,,,,,,,,
203921010,10,2010,,,,,,,,,,,,,,,,,,,,,
203922010,10,2010,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,5.0,1.0,5.0,4.0,2.0
203929010,10,2010,1.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0
203945010,10,2010,,,,,,,,,,,,,,,,,,,,,
203946010,10,2010,,,,,,,,,,,,,,,,,,,,,
203952010,10,2010,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
203965010,10,2010,,,,,,,,,,,,,,,,,,,,,
203967020,10,2010,,,,,,,,,,,,,,,,,,,,,
203978020,10,2010,5.0,6.0,,6.0,,6.0,,1.0,6.0,0.0,4.0,2.0,4.0,2.0,1.0,6.0,0.0,2.0,4.0,4.0,2.0
203990010,10,2010,1.0,5.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0,1.0,1.0,5.0,2.0,4.0,2.0,4.0
203990020,10,2010,1.0,5.0,1.0,2.0,4.0,4.0,2.0,5.0,,0.0,,0.0,,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
203991010,10,2010,,,,,,,,,,,,,,,,,,,,,
204001010,10,2010,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,6.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
204003010,10,2010,,,,,,,,,,,,,,,,,,,,,
204009020,10,2010,,,,,,,,,,,,,,,,,,,,,
204019020,10,2010,,,,,,,,,,,,,,,,,,,,,
204021010,10,2010,,,,,,,,,,,,,,,,,,,,,
204021011,10,2010,,,,,,,,,,,,,,,,,,,,,
204027010,10,2010,,,,,,,,,,,,,,,,,,,,,
204029020,10,2010,1.0,6.0,0.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
204050020,10,2010,,,,,,,,,,,,,,,,,,,,,
204054010,10,2010,,,,,,,,,,,,,,,,,,,,,
204060020,10,2010,,,,,,,,,,,,,,,,,,,,,
204073020,10,2010,,,,,,,,,,,,,,,,,,,,,
204086020,10,2010,1.0,6.0,0.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,5.0,1.0,4.0,2.0,1.0,6.0,0.0,6.0,0.0,4.0,2.0
204087010,10,2010,,,,,,,,,,,,,,,,,,,,,
204089020,10,2010,1.0,2.0,4.0,1.0,5.0,6.0,0.0,5.0,2.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
204107010,10,2010,,,,,,,,,,,,,,,,,,,,,
204111020,10,2010,,,,,,,,,,,,,,,,,,,,,
204117020,10,2010,,,,,,,,,,,,,,,,,,,,,
204132020,10,2010,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
204135020,10,2010,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0
204139020,10,2010,,,,,,,,,,,,,,,,,,,,,
204143010,10,2010,1.0,5.0,1.0,3.0,3.0,6.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,6.0,0.0
204146010,10,2010,5.0,,,,,,,5.0,,0.0,,0.0,,0.0,5.0,6.0,0.0,4.0,0.0,3.0,0.0
204148020,10,2010,,,,,,,,,,,,,,,,,,,,,
204156010,10,2010,,,,,,,,,,,,,,,,,,,,,
204170010,10,2010,,,,,,,,,,,,,,,,,,,,,
204187010,10,2010,,,,,,,,,,,,,,,,,,,,,
204199010,10,2010,,,,,,,,,,,,,,,,,,,,,
204199020,10,2010,,,,,,,,,,,,,,,,,,,,,
204201020,10,2010,,,,,,,,,,,,,,,,,,,,,
204205010,10,2010,,,,,,,,,,,,,,,,,,,,,
204207020,10,2010,1.0,1.0,5.0,3.0,3.0,2.0,4.0,1.0,6.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
204209010,10,2010,1.0,6.0,0.0,2.0,4.0,4.0,2.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
204209020,10,2010,1.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,3.0,3.0,4.0,2.0,6.0,0.0
204223020,10,2010,,,,,,,,,,,,,,,,,,,,,
204235020,10,2010,,,,,,,,,,,,,,,,,,,,,
204258020,10,2010,,,,,,,,,,,,,,,,,,,,,
204261010,10,2010,,,,,,,,,,,,,,,,,,,,,
204261020,10,2010,,,,,,,,,,,,,,,,,,,,,
204263010,10,2010,,,,,,,,,,,,,,,,,,,,,
204265010,10,2010,,,,,,,,,,,,,,,,,,,,,
204266010,10,2010,,,,,,,,,,,,,,,,,,,,,
204267010,10,2010,,,,,,,,,,,,,,,,,,,,,
204292010,10,2010,,,,,,,,,,,,,,,,,,,,,
204303010,10,2010,,,,,,,,,,,,,,,,,,,,,
204308010,10,2010,,,,,,,,,,,,,,,,,,,,,
204311010,10,2010,,,,,,,,,,,,,,,,,,,,,
204314020,10,2010,,,,,,,,,,,,,,,,,,,,,
204320010,10,2010,,,,,,,,,,,,,,,,,,,,,
204321010,10,2010,,,,,,,,,,,,,,,,,,,,,
204326020,10,2010,,,,,,,,,,,,,,,,,,,,,
204330020,10,2010,1.0,1.0,5.0,1.0,5.0,,,5.0,,0.0,,0.0,,0.0,1.0,2.0,4.0,2.0,4.0,,
204332010,10,2010,,,,,,,,,,,,,,,,,,,,,
204334020,10,2010,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
204338020,10,2010,,,,,,,,,,,,,,,,,,,,,
204342020,10,2010,,,,,,,,,,,,,,,,,,,,,
204342021,10,2010,,,,,,,,,,,,,,,,,,,,,
204347010,10,2010,1.0,5.0,1.0,3.0,3.0,6.0,0.0,5.0,5.0,0.0,3.0,0.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
